identificador,nombre,href,agencia,timestamp,ubicacion,CCAA,codigo_postal,planta,orientacion,precio,precio_m2,antiguedad,actualizacion,superficie_util,superficie_construida,superficie,habitaciones,baños,cocina_equipada,amueblado,terraza,armarios_empotrados,calefaccion,aire_acondicionado,ascensor,consumo,emisiones
23382799500_100200,Piso en La Barceloneta,https://www.pisos.com/alquilar/piso-ciutat_vella_la_barceloneta08003-23382799500_100200/,"PISOS BARCELONETA MAR, S.L.",2025-02-20,barcelona_capital,Cataluña,8003.0,1.0,SIN ESPECIFICAR,824.0,24.0,Más de 50 años,2025-02-20,,33.0,33.0,1.0,1.0,Si,,,,Si,,,Error al procesar consumo,Error al procesar emisiones
47567643319_101800,Apartamento en El Barri Gòtic,https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-47567643319_101800/,Engel & Völkers MMC Barcelona,2025-01-22,barcelona_capital,Cataluña,8002.0,3.0,SIN ESPECIFICAR,2500.0,32.0,Entre 5 y 10 años,2025-01-22,,78.0,78.0,2.0,1.0,Si,Si,,,Si,,,"A, A","A, A"
50079483296_101800,Ático en El Barri Gòtic,https://www.pisos.com/alquilar/atico-el_barri_gotic08002-50079483296_101800/,Engel & Völkers MMC Barcelona,2025-02-14,barcelona_capital,Cataluña,8002.0,1.0,SIN ESPECIFICAR,2350.0,27.0,,2025-02-14,,85.0,85.0,2.0,2.0,,,Si,,,,,Error al procesar consumo,Error al procesar emisiones
51731593610_101800,Apartamento en Carrer de Blai,https://www.pisos.com/alquilar/apartamento-el_poble_sec08004-51731593610_101800/,Engel & Völkers MMC Barcelona,2025-02-20,barcelona_capital,Cataluña,8004.0,2.0,SIN ESPECIFICAR,1600.0,27.0,Más de 50 años,2025-02-20,,58.0,58.0,2.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
51672584018_109300,Piso en Carrer de Villarroel,https://www.pisos.com/alquilar/piso-antiga_esquerra_de_eixample08036-51672584018_109300/,FINCAS EVA,2025-02-13,barcelona_capital,Cataluña,8036.0,2.0,ESTE,2500.0,33.0,Más de 50 años,2025-02-13,72.0,74.0,74.0,2.0,2.0,Si,,,,Si,Si,Si,Error al procesar consumo,Error al procesar emisiones
50926987223_101800,Apartamento en Sant Pere-Santa Caterina-La Ribera,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-50926987223_101800/,Engel & Völkers MMC Barcelona,2025-02-06,barcelona_capital,Cataluña,8003.0,2.0,SIN ESPECIFICAR,1690.0,37.0,,2025-02-06,,45.0,45.0,1.0,1.0,,,,,Si,,,"B, A","B, A"
51679478954_101800,Apartamento en La Dreta de l'Eixample,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08010-51679478954_101800/,Engel & Völkers MMC Barcelona,2025-02-11,barcelona_capital,Cataluña,8010.0,,SIN ESPECIFICAR,2700.0,24.0,,2025-02-11,,110.0,110.0,2.0,2.0,Si,Si,,Si,Si,,Si,"E, E","E, E"
51763609513_101800,Apartamento en Rambla de Guipúscoa,https://www.pisos.com/alquilar/apartamento-sant_marti_la_verneda_la_pau08020-51763609513_101800/,Engel & Völkers MMC Barcelona,2025-02-20,barcelona_capital,Cataluña,8020.0,4.0,SIN ESPECIFICAR,1820.0,24.0,Menos de 5 años,2025-02-20,,74.0,74.0,3.0,2.0,Si,Si,Si,Si,Si,,Si,"A, A","A, A"
35911948397_100500,Piso en La Barceloneta,https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08003-35911948397_100500/,MACROFINCAS S.L,2025-02-14,barcelona_capital,Cataluña,8003.0,1.0,SURESTE,2200.0,28.0,Entre 10 y 20 años,2025-02-14,64.0,78.0,78.0,2.0,2.0,,Si,,Si,Si,Si,Si,"E, D","E, D"
45896745017_101800,Loft en El Parc-La Llacuna del Poblenou,https://www.pisos.com/alquilar/loft-el_parc_la_llacuna_del_poblenou08018-45896745017_101800/,Engel & Völkers MMC Barcelona,2025-01-27,barcelona_capital,Cataluña,8018.0,5.0,SIN ESPECIFICAR,3300.0,15.0,Más de 50 años,2025-01-27,,211.0,211.0,3.0,2.0,Si,,,Si,Si,,Si,"D, D","D, D"
41687427080_101800,Apartamento en El Poblenou,https://www.pisos.com/alquilar/apartamento-sant_marti_el_poblenou08019-41687427080_101800/,Engel & Völkers MMC Barcelona,2025-02-07,barcelona_capital,Cataluña,8019.0,3.0,SURESTE,3950.0,34.0,Entre 20 y 30 años,2025-02-07,,114.0,114.0,3.0,2.0,Si,Si,,Si,,,Si,"E, D","E, D"
49262408384_101800,Apartamento en Carrer de Cartagena,https://www.pisos.com/alquilar/apartamento-la_sagrada_familia08013-49262408384_101800/,Engel & Völkers MMC Barcelona,2024-12-06,barcelona_capital,Cataluña,8013.0,,SIN ESPECIFICAR,2460.0,44.0,Más de 50 años,2024-12-06,,55.0,55.0,1.0,1.0,Si,Si,,Si,Si,,Si,"C, B","C, B"
49258534002_101800,Apartamento en Carrer de Cartagena,https://www.pisos.com/alquilar/apartamento-la_sagrada_familia08013-49258534002_101800/,Engel & Völkers MMC Barcelona,2024-12-06,barcelona_capital,Cataluña,8013.0,,SIN ESPECIFICAR,2460.0,44.0,Más de 50 años,2024-12-06,,55.0,55.0,1.0,1.0,Si,Si,,Si,Si,,Si,"C, B","C, B"
50041978914_101800,Apartamento en Carrer dels Madrazo,https://www.pisos.com/alquilar/apartamento-sant_gervasi_galvany08006-50041978914_101800/,Engel & Völkers MMC Barcelona,2024-12-09,barcelona_capital,Cataluña,8006.0,5.0,SIN ESPECIFICAR,4000.0,26.0,,2024-12-09,,152.0,152.0,3.0,2.0,Si,Si,Si,Si,Si,,Si,"F, E","F, E"
50916320189_101800,Apartamento en La Font de la Guatlla,https://www.pisos.com/alquilar/apartamento-la_font_de_la_guatlla08004-50916320189_101800/,Engel & Völkers MMC Barcelona,2025-02-04,barcelona_capital,Cataluña,8004.0,,SIN ESPECIFICAR,2000.0,20.0,,2025-02-04,,97.0,97.0,4.0,2.0,Si,Si,,,Si,,Si,"E, E","E, E"
43383520640_101800,Apartamento en Carrer del Consell de Cent,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08009-43383520640_101800/,Engel & Völkers MMC Barcelona,2024-10-18,barcelona_capital,Cataluña,8009.0,,SIN ESPECIFICAR,4900.0,60.0,,2024-10-18,,81.0,81.0,2.0,2.0,Si,Si,,,Si,,Si,"C, C","C, C"
51675214593_101800,Apartamento en El Camp d'en Grassot-Gràcia Nova,https://www.pisos.com/alquilar/apartamento-el_camp_en_grassot_gracia_nova08024-51675214593_101800/,Engel & Völkers MMC Barcelona,2025-02-14,barcelona_capital,Cataluña,8024.0,,SIN ESPECIFICAR,1380.0,27.0,,2025-02-14,,50.0,50.0,1.0,1.0,Si,Si,,,Si,,,"E, E","E, E"
45018967077_101800,Apartamento en Passeig de Colom,https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-45018967077_101800/,Engel & Völkers MMC Barcelona,2024-06-04,barcelona_capital,Cataluña,8002.0,4.0,SIN ESPECIFICAR,5000.0,35.0,,2024-06-04,,140.0,140.0,4.0,4.0,Si,Si,Si,,,,,"E, E","E, E"
41678703823_101800,Apartamento en Carrer d'Osi,https://www.pisos.com/alquilar/apartamento-sarria_sant_gervasi_sarria08034-41678703823_101800/,Engel & Völkers MMC Barcelona,2024-05-21,barcelona_capital,Cataluña,8034.0,1.0,SUR,2500.0,41.0,Entre 10 y 20 años,2024-05-21,,60.0,60.0,1.0,1.0,Si,Si,,Si,Si,,Si,"E, E","E, E"
48366434079_101800,Apartamento en La Maternitat-Sant Ramon,https://www.pisos.com/alquilar/apartamento-la_maternitat_sant_ramon08028-48366434079_101800/,Engel & Völkers MMC Barcelona,2025-02-11,barcelona_capital,Cataluña,8028.0,4.0,SIN ESPECIFICAR,2100.0,23.0,Entre 30 y 50 años,2025-02-11,,90.0,90.0,4.0,2.0,Si,,Si,,Si,,Si,"E, E","E, E"
28396639882_101800,Apartamento en La Dreta de l'Eixample,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08008-28396639882_101800/,Engel & Völkers MMC Barcelona,2024-05-21,barcelona_capital,Cataluña,8008.0,2.0,SIN ESPECIFICAR,6300.0,70.0,,2024-05-21,,90.0,90.0,2.0,2.0,Si,Si,,Si,Si,,Si,"C, C","C, C"
51683082753_101800,Apartamento en Vallcarca-Els Penitents,https://www.pisos.com/alquilar/apartamento-vallcarca_els_penitents08023-51683082753_101800/,Engel & Völkers MMC Barcelona,2025-02-20,barcelona_capital,Cataluña,8023.0,5.0,SIN ESPECIFICAR,2150.0,24.0,Más de 50 años,2025-02-20,,89.0,89.0,4.0,2.0,Si,,,,Si,,Si,"E, E","E, E"
50922829569_101800,Apartamento en Carrer de Carles Riba,https://www.pisos.com/alquilar/apartamento-sant_gervasi_la_bonanova08035-50922829569_101800/,Engel & Völkers MMC Barcelona,2025-01-30,barcelona_capital,Cataluña,8035.0,2.0,SIN ESPECIFICAR,5600.0,32.0,Entre 10 y 20 años,2025-01-30,,174.0,174.0,4.0,2.0,Si,Si,Si,Si,Si,,Si,"E, E","E, E"
45889174161_101800,Ático en La Vila Olímpica del Poblenou,https://www.pisos.com/alquilar/atico-la_vila_olimpica_del_poblenou08005-45889174161_101800/,Engel & Völkers MMC Barcelona,2024-07-23,barcelona_capital,Cataluña,8005.0,1.0,SIN ESPECIFICAR,5000.0,50.0,Entre 10 y 20 años,2024-07-23,,100.0,100.0,1.0,1.0,Si,,Si,Si,Si,,Si,"G, E","G, E"
49263412380_101800,Apartamento en La Dreta de l'Eixample,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08009-49263412380_101800/,Engel & Völkers MMC Barcelona,2024-12-07,barcelona_capital,Cataluña,8009.0,1.0,SIN ESPECIFICAR,4350.0,21.0,Entre 30 y 50 años,2024-12-07,,206.0,206.0,3.0,2.0,,,,,,,,"E, E","E, E"
51683943617_101800,Apartamento en Gran Via de les Corts Catalanes,https://www.pisos.com/alquilar/apartamento-antiga_esquerra_de_eixample08011-51683943617_101800/,Engel & Völkers MMC Barcelona,2025-02-17,barcelona_capital,Cataluña,8011.0,,SIN ESPECIFICAR,2600.0,26.0,Más de 50 años,2025-02-17,,100.0,100.0,3.0,2.0,Si,Si,,Si,Si,,,"D, C","D, C"
50005064051_101800,Apartamento en Carrer de Sant Pere Més Baix,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-50005064051_101800/,Engel & Völkers MMC Barcelona,2025-01-23,barcelona_capital,Cataluña,8003.0,2.0,SIN ESPECIFICAR,1700.0,23.0,Entre 10 y 20 años,2025-01-23,,71.0,71.0,2.0,2.0,Si,,,,Si,,Si,"D, C","D, C"
23361876986_101800,Apartamento en Pedralbes,https://www.pisos.com/alquilar/apartamento-pedralbes08034-23361876986_101800/,Engel & Völkers MMC Barcelona,2024-05-21,barcelona_capital,Cataluña,8034.0,,SIN ESPECIFICAR,5866.0,26.0,Entre 30 y 50 años,2024-05-21,,220.0,220.0,4.0,4.0,Si,Si,,Si,Si,,Si,"C, C","C, C"
47571419325_101800,Apartamento en Carrer del Consell de Cent,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08009-47571419325_101800/,Engel & Völkers MMC Barcelona,2024-10-18,barcelona_capital,Cataluña,8009.0,,SIN ESPECIFICAR,5300.0,60.0,,2024-10-18,,88.0,88.0,2.0,2.0,Si,Si,,,Si,,Si,"C, C","C, C"
47534468135_101800,Apartamento en Passatge de Valeri Serra,https://www.pisos.com/alquilar/apartamento-antiga_esquerra_de_eixample08011-47534468135_101800/,Engel & Völkers MMC Barcelona,2024-10-02,barcelona_capital,Cataluña,8011.0,2.0,SIN ESPECIFICAR,1800.0,42.0,,2024-10-02,,42.0,42.0,1.0,1.0,Si,Si,,Si,Si,,Si,"F, E","F, E"
51698870660_101800,Apartamento en El Poble-sec,https://www.pisos.com/alquilar/apartamento-el_poble_sec08004-51698870660_101800/,Engel & Völkers MMC Barcelona,2025-02-04,barcelona_capital,Cataluña,8004.0,2.0,SIN ESPECIFICAR,1800.0,23.0,Más de 50 años,2025-02-04,,78.0,78.0,2.0,2.0,Si,Si,Si,Si,Si,,Si,"E, E","E, E"
51714590634_101800,Apartamento en Carrer de Parcerisa,https://www.pisos.com/alquilar/apartamento-sants_montjuic_la_bordeta08014-51714590634_101800/,Engel & Völkers MMC Barcelona,2025-02-06,barcelona_capital,Cataluña,8014.0,3.0,SIN ESPECIFICAR,1740.0,29.0,Menos de 5 años,2025-02-06,,59.0,59.0,2.0,1.0,Si,Si,Si,Si,Si,,Si,"A, A","A, A"
49166711820_101800,Apartamento en Carrer de Puerto Príncipe,https://www.pisos.com/alquilar/apartamento-el_congres_els_indians08027-49166711820_101800/,Engel & Völkers MMC Barcelona,2024-12-06,barcelona_capital,Cataluña,8027.0,,SIN ESPECIFICAR,2100.0,38.0,Entre 20 y 30 años,2024-12-06,,55.0,55.0,1.0,1.0,,,,,,,Si,"E, E","E, E"
51761461830_101800,Apartamento en Carrer del Fonollar,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-51761461830_101800/,Engel & Völkers MMC Barcelona,2025-02-11,barcelona_capital,Cataluña,8003.0,,SIN ESPECIFICAR,1690.0,37.0,Menos de 5 años,2025-02-11,,45.0,45.0,1.0,1.0,Si,Si,,Si,Si,,Si,"B, A","B, A"
46709573505_101800,Apartamento en La Salut,https://www.pisos.com/alquilar/apartamento-gracia_la_salut08024-46709573505_101800/,Engel & Völkers MMC Barcelona,2024-08-05,barcelona_capital,Cataluña,8024.0,,SIN ESPECIFICAR,4500.0,45.0,Más de 50 años,2024-08-05,,100.0,100.0,2.0,2.0,Si,Si,,Si,,,Si,"E, E","E, E"
37559489251_101800,Apartamento en Passeig de García Fària,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08008-37559489251_101800/,Engel & Völkers MMC Barcelona,2024-05-21,barcelona_capital,Cataluña,8008.0,,SIN ESPECIFICAR,5995.0,37.0,Entre 20 y 30 años,2024-05-21,,158.0,158.0,3.0,2.0,Si,Si,Si,Si,Si,,Si,"C, C","C, C"
46726295516_101800,Apartamento en El Raval,https://www.pisos.com/alquilar/apartamento-el_raval08001-46726295516_101800/,Engel & Völkers MMC Barcelona,2024-08-20,barcelona_capital,Cataluña,8001.0,3.0,SIN ESPECIFICAR,3050.0,37.0,,2024-08-20,,81.0,81.0,2.0,2.0,Si,Si,,Si,Si,,Si,"D, D","D, D"
49251753827_101800,Apartamento en Carrer Gran de Gràcia,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08010-49251753827_101800/,Engel & Völkers MMC Barcelona,2024-11-21,barcelona_capital,Cataluña,8010.0,2.0,SIN ESPECIFICAR,3000.0,30.0,Más de 50 años,2024-11-21,,100.0,100.0,2.0,2.0,Si,Si,,,Si,,Si,"E, E","E, E"
50063454425_101800,Ático en Diagonal Mar-El Front Marítim del Poblenou,https://www.pisos.com/alquilar/atico-diagonal_mar_el_front_maritim_del_poblenou08019-50063454425_101800/,Engel & Völkers MMC Barcelona,2024-12-20,barcelona_capital,Cataluña,8019.0,11.0,SIN ESPECIFICAR,7000.0,37.0,Entre 10 y 20 años,2024-12-20,,185.0,185.0,3.0,3.0,Si,Si,Si,Si,Si,,Si,"E, E","E, E"
43380787593_101800,Apartamento en La Dreta de l'Eixample,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08010-43380787593_101800/,Engel & Völkers MMC Barcelona,2024-09-16,barcelona_capital,Cataluña,8010.0,,SIN ESPECIFICAR,4200.0,21.0,Más de 50 años,2024-09-16,,192.0,192.0,4.0,2.0,Si,Si,,Si,Si,,Si,"B, B","B, B"
50839734620_101800,Apartamento en Les Corts,https://www.pisos.com/alquilar/apartamento-les_corts_barrio08014-50839734620_101800/,Engel & Völkers MMC Barcelona,2025-01-09,barcelona_capital,Cataluña,8014.0,2.0,SIN ESPECIFICAR,1800.0,23.0,,2025-01-09,,76.0,76.0,2.0,1.0,Si,Si,Si,Si,Si,,Si,"D, D","D, D"
49232581355_101800,Piso en Travessera de Gràcia,https://www.pisos.com/alquilar/piso-la_vila_de_gracia08006-49232581355_101800/,Engel & Völkers MMC Barcelona,2024-12-10,barcelona_capital,Cataluña,8006.0,,SIN ESPECIFICAR,4100.0,25.0,Más de 50 años,2024-12-10,,158.0,158.0,3.0,2.0,Si,,Si,Si,Si,,Si,"E, E","E, E"
51684954600_101800,Apartamento en La Marina del Port-Parc de Montjuïc,https://www.pisos.com/alquilar/apartamento-la_marina_del_port_parc_de_montjuic08038-51684954600_101800/,Engel & Völkers MMC Barcelona,2025-02-10,barcelona_capital,Cataluña,8038.0,1.0,SIN ESPECIFICAR,1700.0,20.0,,2025-02-10,,84.0,84.0,3.0,1.0,,,,,Si,,,"D, D","D, D"
48395650536_101800,Apartamento en Sant Gervasi-Galvany,https://www.pisos.com/alquilar/apartamento-sant_gervasi_galvany08021-48395650536_101800/,Engel & Völkers MMC Barcelona,2024-11-22,barcelona_capital,Cataluña,8021.0,,SIN ESPECIFICAR,2200.0,33.0,,2024-11-22,,66.0,66.0,1.0,1.0,,,,,Si,,,"G, F","G, F"
50072276093_101800,Apartamento en L'Antiga Esquerra de l'Eixample,https://www.pisos.com/alquilar/apartamento-antiga_esquerra_de_eixample08036-50072276093_101800/,Engel & Völkers MMC Barcelona,2025-02-17,barcelona_capital,Cataluña,8036.0,5.0,SIN ESPECIFICAR,3800.0,19.0,Más de 50 años,2025-02-17,,196.0,196.0,5.0,3.0,Si,,Si,,Si,,Si,"E, E","E, E"
43391678917_101800,Apartamento en Carrer del Doctor Aiguader,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-43391678917_101800/,Engel & Völkers MMC Barcelona,2024-05-29,barcelona_capital,Cataluña,8003.0,2.0,SIN ESPECIFICAR,2700.0,37.0,,2024-05-29,,72.0,72.0,2.0,2.0,Si,Si,,,,,Si,"E, E","E, E"
51742870298_101800,Apartamento en Baixada de la Llibreteria,https://www.pisos.com/alquilar/apartamento-el_barri_gotic08002-51742870298_101800/,Engel & Völkers MMC Barcelona,2025-02-06,barcelona_capital,Cataluña,8002.0,4.0,SIN ESPECIFICAR,1550.0,28.0,,2025-02-06,,55.0,55.0,1.0,1.0,Si,Si,Si,Si,Si,,Si,"E, D","E, D"
50876991826_101800,Loft en El Parc-La Llacuna del Poblenou,https://www.pisos.com/alquilar/loft-el_parc_la_llacuna_del_poblenou08018-50876991826_101800/,Engel & Völkers MMC Barcelona,2025-01-14,barcelona_capital,Cataluña,8018.0,5.0,SIN ESPECIFICAR,3300.0,15.0,,2025-01-14,,220.0,220.0,2.0,3.0,,Si,Si,Si,Si,,Si,"B, B","B, B"
51679919708_108700,Piso en Barcelonés,https://www.pisos.com/alquilar/piso-el_guinardo08041-51679919708_108700/,IAD ESPAÑA,2025-02-15,barcelona_capital,Cataluña,8041.0,,SIN ESPECIFICAR,1300.0,17.0,Más de 50 años,2025-02-15,76.0,76.0,76.0,3.0,1.0,,,,,,,,"E, E","E, E"
51754084596_101800,Ático en Carrer de Muntaner,https://www.pisos.com/alquilar/atico-sant_gervasi_la_bonanova08022-51754084596_101800/,Engel & Völkers MMC Barcelona,2025-02-06,barcelona_capital,Cataluña,8022.0,,SIN ESPECIFICAR,1980.0,39.0,Más de 50 años,2025-02-06,,50.0,50.0,1.0,1.0,Si,Si,Si,,Si,,Si,"G, G","G, G"
44265484037_101800,Apartamento en La Dreta de l'Eixample,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08010-44265484037_101800/,Engel & Völkers MMC Barcelona,2024-05-31,barcelona_capital,Cataluña,8010.0,2.0,SIN ESPECIFICAR,8000.0,44.0,Más de 50 años,2024-05-31,,178.0,178.0,3.0,3.0,Si,,Si,Si,Si,,Si,"B, A","B, A"
50846921445_101800,Apartamento en Carrer de París,https://www.pisos.com/alquilar/apartamento-antiga_esquerra_de_eixample08036-50846921445_101800/,Engel & Völkers MMC Barcelona,2025-01-07,barcelona_capital,Cataluña,8036.0,,SIN ESPECIFICAR,2300.0,27.0,Más de 50 años,2025-01-07,,85.0,85.0,4.0,1.0,Si,Si,Si,,Si,,Si,"D, D","D, D"
49182983355_101800,Apartamento en Carrer de Sant Pere Més Baix,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-49182983355_101800/,Engel & Völkers MMC Barcelona,2024-11-27,barcelona_capital,Cataluña,8003.0,5.0,SIN ESPECIFICAR,2500.0,33.0,,2024-11-27,,75.0,75.0,2.0,2.0,Si,Si,,Si,Si,,Si,"G, G","G, G"
42506529311_101800,Ático en Plaça de la Universitat,https://www.pisos.com/alquilar/atico-eixample_sant_antoni08011-42506529311_101800/,Engel & Völkers MMC Barcelona,2024-08-05,barcelona_capital,Cataluña,8011.0,,SIN ESPECIFICAR,5000.0,43.0,,2024-08-05,,115.0,115.0,3.0,2.0,Si,Si,Si,Si,Si,,Si,"F, E","F, E"
51701786835_101800,Apartamento en La Vila de Gràcia,https://www.pisos.com/alquilar/apartamento-la_vila_de_gracia08012-51701786835_101800/,Engel & Völkers MMC Barcelona,2025-02-17,barcelona_capital,Cataluña,8012.0,3.0,SIN ESPECIFICAR,1850.0,30.0,,2025-02-17,,60.0,60.0,2.0,1.0,,Si,,,Si,,,"E, E","E, E"
48370595294_101800,Apartamento en Via Laietana,https://www.pisos.com/alquilar/apartamento-el_barri_gotic08003-48370595294_101800/,Engel & Völkers MMC Barcelona,2024-11-06,barcelona_capital,Cataluña,8003.0,2.0,SIN ESPECIFICAR,3100.0,13.0,Más de 50 años,2024-11-06,,223.0,223.0,4.0,3.0,Si,Si,Si,,Si,,Si,"E, E","E, E"
51688786909_101800,Ático en Rambla de Catalunya,https://www.pisos.com/alquilar/atico-la_dreta_de_eixample08008-51688786909_101800/,Engel & Völkers MMC Barcelona,2025-02-14,barcelona_capital,Cataluña,8008.0,6.0,SIN ESPECIFICAR,2700.0,30.0,Más de 50 años,2025-02-14,,90.0,90.0,1.0,1.0,Si,Si,Si,Si,Si,,Si,"E, E","E, E"
49237105721_101800,Apartamento en Carrer de Cartagena,https://www.pisos.com/alquilar/apartamento-la_sagrada_familia08025-49237105721_101800/,Engel & Völkers MMC Barcelona,2024-12-06,barcelona_capital,Cataluña,8025.0,2.0,SIN ESPECIFICAR,2905.0,48.0,Más de 50 años,2024-12-06,,60.0,60.0,2.0,1.0,Si,Si,,Si,Si,,Si,"C, B","C, B"
50857622640_101800,Apartamento en Carrer del Mestre Nicolau,https://www.pisos.com/alquilar/apartamento-sant_gervasi_galvany08021-50857622640_101800/,Engel & Völkers MMC Barcelona,2025-01-15,barcelona_capital,Cataluña,8021.0,4.0,SIN ESPECIFICAR,2500.0,34.0,,2025-01-15,,72.0,72.0,3.0,1.0,Si,Si,,Si,Si,,Si,"G, G","G, G"
48368944705_101800,Apartamento en Carrer de la Mestrança,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-48368944705_101800/,Engel & Völkers MMC Barcelona,2024-10-25,barcelona_capital,Cataluña,8003.0,4.0,SIN ESPECIFICAR,1800.0,54.0,,2024-10-25,,33.0,33.0,1.0,1.0,Si,Si,,Si,Si,,Si,"D, D","D, D"
51689329115_101800,Apartamento en Carrer de Salamanca,https://www.pisos.com/alquilar/apartamento-ciutat_vella_la_barceloneta08003-51689329115_101800/,Engel & Völkers MMC Barcelona,2025-02-13,barcelona_capital,Cataluña,8003.0,,SIN ESPECIFICAR,1600.0,40.0,,2025-02-13,,40.0,40.0,2.0,1.0,Si,Si,,,,,,"E, E","E, E"
50852164092_101800,Apartamento en La Vila de Gràcia,https://www.pisos.com/alquilar/apartamento-la_vila_de_gracia08012-50852164092_101800/,Engel & Völkers MMC Barcelona,2025-01-31,barcelona_capital,Cataluña,8012.0,1.0,SIN ESPECIFICAR,3950.0,43.0,Más de 50 años,2025-01-31,,90.0,90.0,2.0,2.0,,Si,,,Si,,Si,"B, B","B, B"
49191228865_101800,Apartamento en Carrer de Puerto Príncipe,https://www.pisos.com/alquilar/apartamento-el_congres_els_indians08027-49191228865_101800/,Engel & Völkers MMC Barcelona,2024-12-07,barcelona_capital,Cataluña,8027.0,,SIN ESPECIFICAR,1950.0,48.0,Entre 20 y 30 años,2024-12-07,,40.0,40.0,,1.0,Si,Si,,,Si,,Si,"E, E","E, E"
43407590960_101800,Apartamento en Carrer del Comte Borrell,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08002-43407590960_101800/,Engel & Völkers MMC Barcelona,2024-12-02,barcelona_capital,Cataluña,8002.0,7.0,SIN ESPECIFICAR,2200.0,39.0,,2024-12-02,,56.0,56.0,1.0,1.0,Si,,Si,Si,Si,,Si,"G, G","G, G"
51729857546_101800,Apartamento en Avinguda d'Eduard Maristany,https://www.pisos.com/alquilar/apartamento-el_besos_el_maresme08019-51729857546_101800/,Engel & Völkers MMC Barcelona,2025-02-11,barcelona_capital,Cataluña,8019.0,,SIN ESPECIFICAR,2300.0,32.0,Entre 5 y 10 años,2025-02-11,,70.0,70.0,2.0,2.0,Si,Si,,Si,Si,,Si,"A, A","A, A"
51668383607_101800,Apartamento en La Dreta de l'Eixample,https://www.pisos.com/alquilar/apartamento-la_dreta_de_eixample08010-51668383607_101800/,Engel & Völkers MMC Barcelona,2025-02-06,barcelona_capital,Cataluña,8010.0,8.0,SIN ESPECIFICAR,2700.0,16.0,,2025-02-06,,160.0,160.0,2.0,1.0,Si,Si,Si,Si,Si,,Si,"F, E","F, E"
51692355433_101800,Apartamento en El Raval,https://www.pisos.com/alquilar/apartamento-el_raval08001-51692355433_101800/,Engel & Völkers MMC Barcelona,2025-02-05,barcelona_capital,Cataluña,8001.0,5.0,SIN ESPECIFICAR,1400.0,25.0,Entre 5 y 10 años,2025-02-05,,55.0,55.0,2.0,1.0,Si,Si,,,Si,,Si,"E, E","E, E"
50834244387_101800,Apartamento en Plaça Comercial,https://www.pisos.com/alquilar/apartamento-sant_pere_santa_caterina_la_ribera08003-50834244387_101800/,Engel & Völkers MMC Barcelona,2025-01-03,barcelona_capital,Cataluña,8003.0,4.0,SIN ESPECIFICAR,3000.0,26.0,,2025-01-03,,115.0,115.0,3.0,2.0,Si,Si,,Si,Si,,Si,"E, E","E, E"
